 * Serving Flask app 'app'
 * Debug mode: on
[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
[33mPress CTRL+C to quit[0m
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 324-736-023
127.0.0.1 - - [20/May/2026 10:53:52] "[31m[1mGET /api/admin/health HTTP/1.1[0m" 401 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:27] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:57:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:28] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:29] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:30] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:57:31] "GET /api/stations HTTP/1.1" 200 -
